filename,v,w
42557.png,0.22,2.7755575615628914e-17
42558.png,0.22,2.7755575615628914e-17
42559.png,0.22,2.7755575615628914e-17
42560.png,0.22,2.7755575615628914e-17
42561.png,0.22,2.7755575615628914e-17
42562.png,0.22,2.7755575615628914e-17
42563.png,0.22,2.7755575615628914e-17
42564.png,0.22,2.7755575615628914e-17
42565.png,0.22,2.7755575615628914e-17
42566.png,0.22,2.7755575615628914e-17
42567.png,0.22,2.7755575615628914e-17
42568.png,0.22,2.7755575615628914e-17
42569.png,0.22,2.7755575615628914e-17
42570.png,0.22,2.7755575615628914e-17
42571.png,0.22,2.7755575615628914e-17
42572.png,0.22,2.7755575615628914e-17
42573.png,0.22,2.7755575615628914e-17
42574.png,0.22,2.7755575615628914e-17
42575.png,0.22,2.7755575615628914e-17
42576.png,0.22,2.7755575615628914e-17
42577.png,0.22,2.7755575615628914e-17
42578.png,0.22,2.7755575615628914e-17
42579.png,0.22,2.7755575615628914e-17
42580.png,0.22,2.7755575615628914e-17
42581.png,0.22,2.7755575615628914e-17
42582.png,0.22,2.7755575615628914e-17
42583.png,0.22,2.7755575615628914e-17
42584.png,0.22,2.7755575615628914e-17
42585.png,0.22,2.7755575615628914e-17
42586.png,0.22,2.7755575615628914e-17
42587.png,0.22,2.7755575615628914e-17
42588.png,0.22,2.7755575615628914e-17
42589.png,0.22,2.7755575615628914e-17
42590.png,0.22,2.7755575615628914e-17
42591.png,0.22,2.7755575615628914e-17
42592.png,0.22,2.7755575615628914e-17
42593.png,0.22,2.7755575615628914e-17
42594.png,0.22,2.7755575615628914e-17
42595.png,0.22,2.7755575615628914e-17
42596.png,0.22,2.7755575615628914e-17
42597.png,0.22,2.7755575615628914e-17
42598.png,0.22,2.7755575615628914e-17
42599.png,0.22,2.7755575615628914e-17
42600.png,0.22,2.7755575615628914e-17
42601.png,0.22,2.7755575615628914e-17
42602.png,0.22,2.7755575615628914e-17
42603.png,0.22,2.7755575615628914e-17
42604.png,0.22,2.7755575615628914e-17
42605.png,0.22,2.7755575615628914e-17
42606.png,0.22,2.7755575615628914e-17
42607.png,0.22,2.7755575615628914e-17
42608.png,0.22,2.7755575615628914e-17
42609.png,0.22,2.7755575615628914e-17
42610.png,0.22,2.7755575615628914e-17
42611.png,0.22,2.7755575615628914e-17
42612.png,0.22,2.7755575615628914e-17
42613.png,0.22,2.7755575615628914e-17
42614.png,0.22,2.7755575615628914e-17
42615.png,0.22,2.7755575615628914e-17
42616.png,0.22,2.7755575615628914e-17
42617.png,0.22,2.7755575615628914e-17
42618.png,0.22,2.7755575615628914e-17
42619.png,0.22,2.7755575615628914e-17
42620.png,0.22,2.7755575615628914e-17
42621.png,0.22,2.7755575615628914e-17
42622.png,0.22,2.7755575615628914e-17
42623.png,0.22,2.7755575615628914e-17
42624.png,0.22,2.7755575615628914e-17
42625.png,0.22,2.7755575615628914e-17
42626.png,0.22,2.7755575615628914e-17
42627.png,0.22,2.7755575615628914e-17
42628.png,0.22,2.7755575615628914e-17
42629.png,0.22,2.7755575615628914e-17
42630.png,0.22,2.7755575615628914e-17
42631.png,0.22,2.7755575615628914e-17
42632.png,0.22,2.7755575615628914e-17
42633.png,0.22,2.7755575615628914e-17
42634.png,0.22,2.7755575615628914e-17
42635.png,0.22,2.7755575615628914e-17
42636.png,0.22,2.7755575615628914e-17
42637.png,0.22,2.7755575615628914e-17
42638.png,0.22,2.7755575615628914e-17
42639.png,0.22,2.7755575615628914e-17
42640.png,0.22,2.7755575615628914e-17
42641.png,0.22,2.7755575615628914e-17
42642.png,0.22,2.7755575615628914e-17
42643.png,0.22,2.7755575615628914e-17
42644.png,0.22,2.7755575615628914e-17
42645.png,0.22,2.7755575615628914e-17
42646.png,0.22,2.7755575615628914e-17
42647.png,0.22,-0.049999999999999975
42648.png,0.22,-0.049999999999999975
42649.png,0.22,-0.049999999999999975
42650.png,0.22,-0.09999999999999998
42651.png,0.22,-0.09999999999999998
42652.png,0.22,-0.09999999999999998
42653.png,0.22,-0.09999999999999998
42654.png,0.22,-0.09999999999999998
42655.png,0.22,-0.09999999999999998
42656.png,0.22,-0.09999999999999998
42657.png,0.22,-0.09999999999999998
42658.png,0.22,-0.09999999999999998
42659.png,0.22,-0.09999999999999998
42660.png,0.22,-0.09999999999999998
42661.png,0.22,-0.09999999999999998
42662.png,0.22,-0.09999999999999998
42663.png,0.22,-0.09999999999999998
42664.png,0.22,-0.09999999999999998
42665.png,0.22,-0.09999999999999998
42666.png,0.22,-0.09999999999999998
42667.png,0.22,-0.09999999999999998
42668.png,0.22,-0.09999999999999998
42669.png,0.22,-0.09999999999999998
42670.png,0.22,-0.09999999999999998
42671.png,0.22,-0.09999999999999998
42672.png,0.22,-0.09999999999999998
42673.png,0.22,-0.09999999999999998
42674.png,0.22,-0.09999999999999998
42675.png,0.22,-0.09999999999999998
42676.png,0.22,-0.09999999999999998
42677.png,0.22,-0.09999999999999998
42678.png,0.22,-0.09999999999999998
42679.png,0.22,-0.09999999999999998
42680.png,0.22,-0.09999999999999998
42681.png,0.22,-0.09999999999999998
42682.png,0.22,-0.09999999999999998
42683.png,0.22,-0.09999999999999998
42684.png,0.22,-0.09999999999999998
42685.png,0.22,-0.09999999999999998
42686.png,0.22,-0.09999999999999998
42687.png,0.22,-0.09999999999999998
42688.png,0.22,-0.09999999999999998
42689.png,0.22,-0.09999999999999998
42690.png,0.22,-0.09999999999999998
42691.png,0.22,-0.09999999999999998
42692.png,0.22,-0.09999999999999998
42693.png,0.22,-0.09999999999999998
42694.png,0.22,-0.09999999999999998
42695.png,0.22,-0.09999999999999998
42696.png,0.22,-0.09999999999999998
42697.png,0.22,-0.09999999999999998
42698.png,0.22,-0.09999999999999998
42699.png,0.22,-0.09999999999999998
42700.png,0.22,-0.09999999999999998
42701.png,0.22,-0.09999999999999998
42702.png,0.22,-0.09999999999999998
42703.png,0.22,-0.09999999999999998
42704.png,0.22,-0.09999999999999998
42705.png,0.22,-0.09999999999999998
42706.png,0.22,-0.09999999999999998
42707.png,0.22,-0.09999999999999998
42708.png,0.22,-0.09999999999999998
42709.png,0.22,-0.09999999999999998
42710.png,0.22,-0.09999999999999998
42711.png,0.22,-0.09999999999999998
42712.png,0.22,-0.09999999999999998
42713.png,0.22,-0.09999999999999998
42714.png,0.22,-0.09999999999999998
42715.png,0.22,-0.09999999999999998
42716.png,0.22,-0.09999999999999998
42717.png,0.22,-0.09999999999999998
42718.png,0.22,-0.09999999999999998
42719.png,0.22,-0.09999999999999998
42720.png,0.22,-0.09999999999999998
42721.png,0.22,-0.09999999999999998
42722.png,0.22,-0.09999999999999998
42723.png,0.22,-0.09999999999999998
42724.png,0.22,-0.09999999999999998
42725.png,0.22,-0.09999999999999998
42726.png,0.22,-0.09999999999999998
42727.png,0.22,-0.09999999999999998
42728.png,0.22,-0.09999999999999998
42729.png,0.22,-0.09999999999999998
42730.png,0.22,-0.09999999999999998
42731.png,0.22,-0.09999999999999998
42732.png,0.22,-0.09999999999999998
42733.png,0.22,-0.09999999999999998
42734.png,0.22,-0.09999999999999998
42735.png,0.22,-0.09999999999999998
42736.png,0.22,-0.09999999999999998
42737.png,0.22,-0.09999999999999998
42738.png,0.22,-0.09999999999999998
42739.png,0.22,-0.09999999999999998
42740.png,0.22,-0.09999999999999998
42741.png,0.22,-0.09999999999999998
42742.png,0.22,-0.09999999999999998
42743.png,0.22,-0.049999999999999975
42744.png,0.22,-0.049999999999999975
42745.png,0.22,-0.049999999999999975
42746.png,0.22,2.7755575615628914e-17
42747.png,0.22,2.7755575615628914e-17
42748.png,0.22,2.7755575615628914e-17
42749.png,0.22,2.7755575615628914e-17
42750.png,0.22,2.7755575615628914e-17
42751.png,0.22,2.7755575615628914e-17
42752.png,0.22,2.7755575615628914e-17
42753.png,0.22,2.7755575615628914e-17
42754.png,0.22,2.7755575615628914e-17
42755.png,0.22,2.7755575615628914e-17
42756.png,0.22,2.7755575615628914e-17
42757.png,0.22,2.7755575615628914e-17
42758.png,0.22,2.7755575615628914e-17
42759.png,0.22,2.7755575615628914e-17
42760.png,0.22,2.7755575615628914e-17
42761.png,0.22,2.7755575615628914e-17
42762.png,0.22,2.7755575615628914e-17
42763.png,0.22,2.7755575615628914e-17
42764.png,0.22,-0.049999999999999975
42765.png,0.22,-0.049999999999999975
42766.png,0.22,-0.049999999999999975
42767.png,0.22,-0.049999999999999975
42768.png,0.22,-0.09999999999999998
42769.png,0.22,-0.09999999999999998
42770.png,0.22,-0.09999999999999998
42771.png,0.22,-0.09999999999999998
42772.png,0.22,-0.09999999999999998
42773.png,0.22,-0.09999999999999998
42774.png,0.22,-0.09999999999999998
42775.png,0.22,-0.09999999999999998
42776.png,0.22,-0.09999999999999998
42777.png,0.22,-0.09999999999999998
42778.png,0.22,-0.09999999999999998
42779.png,0.22,-0.09999999999999998
42780.png,0.22,-0.09999999999999998
42781.png,0.22,-0.09999999999999998
42782.png,0.22,-0.09999999999999998
42783.png,0.22,-0.14999999999999997
42784.png,0.22,-0.14999999999999997
42785.png,0.22,-0.14999999999999997
42786.png,0.22,-0.19999999999999996
42787.png,0.22,-0.19999999999999996
42788.png,0.22,-0.19999999999999996
42789.png,0.22,-0.19999999999999998
42790.png,0.22,-0.19999999999999998
42791.png,0.22,-0.19999999999999998
42792.png,0.22,-0.19999999999999998
42793.png,0.22,-0.19999999999999998
42794.png,0.22,-0.19999999999999998
42795.png,0.22,-0.19999999999999998
42796.png,0.22,-0.19999999999999998
42797.png,0.22,-0.19999999999999998
42798.png,0.22,-0.19999999999999998
42799.png,0.22,-0.19999999999999998
42800.png,0.22,-0.19999999999999998
42801.png,0.22,-0.19999999999999998
42802.png,0.22,-0.19999999999999998
42803.png,0.22,-0.19999999999999998
42804.png,0.22,-0.19999999999999998
42805.png,0.22,-0.19999999999999998
42806.png,0.22,-0.19999999999999998
42807.png,0.22,-0.19999999999999998
42808.png,0.22,-0.19999999999999998
42809.png,0.22,-0.19999999999999998
42810.png,0.22,-0.19999999999999998
42811.png,0.22,-0.19999999999999998
42812.png,0.22,-0.19999999999999998
42813.png,0.22,-0.19999999999999998
42814.png,0.22,-0.19999999999999998
42815.png,0.22,-0.19999999999999998
42816.png,0.22,-0.19999999999999998
42817.png,0.22,-0.19999999999999998
42818.png,0.22,-0.19999999999999998
42819.png,0.22,-0.19999999999999998
42820.png,0.22,-0.19999999999999998
42821.png,0.22,-0.19999999999999998
42822.png,0.22,-0.19999999999999998
42823.png,0.22,-0.19999999999999998
42824.png,0.22,-0.19999999999999998
42825.png,0.22,-0.19999999999999998
42826.png,0.22,-0.19999999999999998
42827.png,0.22,-0.19999999999999998
42828.png,0.22,-0.14999999999999997
42829.png,0.22,-0.14999999999999997
42830.png,0.22,-0.14999999999999997
42831.png,0.22,-0.14999999999999997
42832.png,0.22,-0.09999999999999998
42833.png,0.22,-0.09999999999999998
42834.png,0.22,-0.09999999999999998
42835.png,0.22,-0.09999999999999998
42836.png,0.22,-0.09999999999999998
42837.png,0.22,-0.09999999999999998
42838.png,0.22,-0.09999999999999998
42839.png,0.22,-0.09999999999999998
42840.png,0.22,-0.09999999999999998
42841.png,0.22,-0.09999999999999998
42842.png,0.22,-0.09999999999999998
42843.png,0.22,-0.09999999999999998
42844.png,0.22,-0.09999999999999998
42845.png,0.22,-0.09999999999999998
42846.png,0.22,-0.09999999999999998
42847.png,0.22,-0.09999999999999998
42848.png,0.22,-0.09999999999999998
42849.png,0.22,-0.09999999999999998
42850.png,0.22,-0.049999999999999975
42851.png,0.22,-0.049999999999999975
42852.png,0.22,-0.049999999999999975
42853.png,0.22,-0.049999999999999975
42854.png,0.22,2.7755575615628914e-17
42855.png,0.22,2.7755575615628914e-17
42856.png,0.22,2.7755575615628914e-17
42857.png,0.22,2.7755575615628914e-17
42858.png,0.22,2.7755575615628914e-17
42859.png,0.22,2.7755575615628914e-17
42860.png,0.22,2.7755575615628914e-17
42861.png,0.22,2.7755575615628914e-17
42862.png,0.22,2.7755575615628914e-17
42863.png,0.22,2.7755575615628914e-17
42864.png,0.22,2.7755575615628914e-17
42865.png,0.22,2.7755575615628914e-17
42866.png,0.22,2.7755575615628914e-17
42867.png,0.22,2.7755575615628914e-17
42868.png,0.22,2.7755575615628914e-17
42869.png,0.22,2.7755575615628914e-17
42870.png,0.22,2.7755575615628914e-17
42871.png,0.22,2.7755575615628914e-17
42872.png,0.22,2.7755575615628914e-17
42873.png,0.22,2.7755575615628914e-17
42874.png,0.22,2.7755575615628914e-17
42875.png,0.22,2.7755575615628914e-17
42876.png,0.22,2.7755575615628914e-17
42877.png,0.22,2.7755575615628914e-17
42878.png,0.22,2.7755575615628914e-17
42879.png,0.22,2.7755575615628914e-17
42880.png,0.22,2.7755575615628914e-17
42881.png,0.22,2.7755575615628914e-17
42882.png,0.22,2.7755575615628914e-17
42883.png,0.22,2.7755575615628914e-17
42884.png,0.22,2.7755575615628914e-17
42885.png,0.22,2.7755575615628914e-17
42886.png,0.22,2.7755575615628914e-17
42887.png,0.22,2.7755575615628914e-17
42888.png,0.22,2.7755575615628914e-17
42889.png,0.22,2.7755575615628914e-17
42890.png,0.22,2.7755575615628914e-17
42891.png,0.22,2.7755575615628914e-17
42892.png,0.22,2.7755575615628914e-17
42893.png,0.22,2.7755575615628914e-17
42894.png,0.22,2.7755575615628914e-17
42895.png,0.22,2.7755575615628914e-17
42896.png,0.22,2.7755575615628914e-17
42897.png,0.22,2.7755575615628914e-17
42898.png,0.22,2.7755575615628914e-17
42899.png,0.22,2.7755575615628914e-17
42900.png,0.22,2.7755575615628914e-17
42901.png,0.22,2.7755575615628914e-17
42902.png,0.22,2.7755575615628914e-17
42903.png,0.22,2.7755575615628914e-17
42904.png,0.22,2.7755575615628914e-17
42905.png,0.22,2.7755575615628914e-17
42906.png,0.22,2.7755575615628914e-17
42907.png,0.22,2.7755575615628914e-17
42908.png,0.22,2.7755575615628914e-17
42909.png,0.22,2.7755575615628914e-17
42910.png,0.22,2.7755575615628914e-17
42911.png,0.22,2.7755575615628914e-17
42912.png,0.22,2.7755575615628914e-17
42913.png,0.22,2.7755575615628914e-17
42914.png,0.22,-0.049999999999999975
42915.png,0.22,-0.049999999999999975
42916.png,0.22,-0.049999999999999975
42917.png,0.22,-0.09999999999999998
42918.png,0.22,-0.09999999999999998
42919.png,0.22,-0.09999999999999998
42920.png,0.22,-0.09999999999999998
42921.png,0.22,-0.09999999999999998
42922.png,0.22,-0.09999999999999998
42923.png,0.22,-0.09999999999999998
42924.png,0.22,-0.09999999999999998
42925.png,0.22,-0.09999999999999998
42926.png,0.22,-0.09999999999999998
42927.png,0.22,-0.09999999999999998
42928.png,0.22,-0.09999999999999998
42929.png,0.22,-0.09999999999999998
42930.png,0.22,-0.09999999999999998
42931.png,0.22,-0.09999999999999998
42932.png,0.22,-0.09999999999999998
42933.png,0.22,-0.09999999999999998
42934.png,0.22,-0.09999999999999998
42935.png,0.22,-0.09999999999999998
42936.png,0.22,-0.09999999999999998
42937.png,0.22,-0.09999999999999998
42938.png,0.22,-0.09999999999999998
42939.png,0.22,-0.09999999999999998
42940.png,0.22,-0.09999999999999998
42941.png,0.22,-0.09999999999999998
42942.png,0.22,-0.09999999999999998
42943.png,0.22,-0.09999999999999998
42944.png,0.22,-0.09999999999999998
42945.png,0.22,-0.09999999999999998
42946.png,0.22,-0.09999999999999998
42947.png,0.22,-0.09999999999999998
42948.png,0.22,-0.09999999999999998
42949.png,0.22,-0.09999999999999998
42950.png,0.22,-0.09999999999999998
42951.png,0.22,-0.09999999999999998
42952.png,0.22,-0.09999999999999998
42953.png,0.22,-0.09999999999999998
42954.png,0.22,-0.09999999999999998
42955.png,0.22,-0.09999999999999998
42956.png,0.22,-0.09999999999999998
42957.png,0.22,-0.09999999999999998
42958.png,0.22,-0.09999999999999998
42959.png,0.22,-0.09999999999999998
42960.png,0.22,-0.09999999999999998
42961.png,0.22,-0.09999999999999998
42962.png,0.22,-0.09999999999999998
42963.png,0.22,-0.09999999999999998
42964.png,0.22,-0.09999999999999998
42965.png,0.22,-0.09999999999999998
42966.png,0.22,-0.09999999999999998
42967.png,0.22,-0.09999999999999998
42968.png,0.22,-0.09999999999999998
42969.png,0.22,-0.09999999999999998
42970.png,0.22,-0.09999999999999998
42971.png,0.22,-0.09999999999999998
42972.png,0.22,-0.09999999999999998
42973.png,0.22,-0.09999999999999998
42974.png,0.22,-0.09999999999999998
42975.png,0.22,-0.09999999999999998
42976.png,0.22,-0.09999999999999998
42977.png,0.22,-0.09999999999999998
42978.png,0.22,-0.09999999999999998
42979.png,0.22,-0.09999999999999998
42980.png,0.22,-0.09999999999999998
42981.png,0.22,-0.09999999999999998
42982.png,0.22,-0.09999999999999998
42983.png,0.22,-0.09999999999999998
42984.png,0.22,-0.09999999999999998
42985.png,0.22,-0.09999999999999998
42986.png,0.22,-0.09999999999999998
42987.png,0.22,-0.09999999999999998
42988.png,0.22,-0.09999999999999998
42989.png,0.22,-0.09999999999999998
42990.png,0.22,-0.09999999999999998
42991.png,0.22,-0.049999999999999975
42992.png,0.22,-0.049999999999999975
42993.png,0.22,-0.049999999999999975
42994.png,0.22,-0.049999999999999975
42995.png,0.22,2.7755575615628914e-17
42996.png,0.22,2.7755575615628914e-17
42997.png,0.22,2.7755575615628914e-17
42998.png,0.22,2.7755575615628914e-17
42999.png,0.22,2.7755575615628914e-17
43000.png,0.22,2.7755575615628914e-17
43001.png,0.22,2.7755575615628914e-17
43002.png,0.22,2.7755575615628914e-17
43003.png,0.22,2.7755575615628914e-17
43004.png,0.22,2.7755575615628914e-17
43005.png,0.22,2.7755575615628914e-17
43006.png,0.22,2.7755575615628914e-17
43007.png,0.22,2.7755575615628914e-17
43008.png,0.22,2.7755575615628914e-17
43009.png,0.22,2.7755575615628914e-17
43010.png,0.22,2.7755575615628914e-17
43011.png,0.22,2.7755575615628914e-17
43012.png,0.22,2.7755575615628914e-17
43013.png,0.22,2.7755575615628914e-17
43014.png,0.22,2.7755575615628914e-17
43015.png,0.22,2.7755575615628914e-17
43016.png,0.22,2.7755575615628914e-17
43017.png,0.22,2.7755575615628914e-17
43018.png,0.22,2.7755575615628914e-17
43019.png,0.22,2.7755575615628914e-17
43020.png,0.22,2.7755575615628914e-17
43021.png,0.22,2.7755575615628914e-17
43022.png,0.22,2.7755575615628914e-17
43023.png,0.22,2.7755575615628914e-17
43024.png,0.22,2.7755575615628914e-17
43025.png,0.22,2.7755575615628914e-17
43026.png,0.22,2.7755575615628914e-17
43027.png,0.22,2.7755575615628914e-17
43028.png,0.22,2.7755575615628914e-17
43029.png,0.22,2.7755575615628914e-17
43030.png,0.22,2.7755575615628914e-17
43031.png,0.22,2.7755575615628914e-17
43032.png,0.22,2.7755575615628914e-17
43033.png,0.22,2.7755575615628914e-17
43034.png,0.22,2.7755575615628914e-17
43035.png,0.22,2.7755575615628914e-17
43036.png,0.22,2.7755575615628914e-17
43037.png,0.22,2.7755575615628914e-17
43038.png,0.22,2.7755575615628914e-17
43039.png,0.22,2.7755575615628914e-17
43040.png,0.22,2.7755575615628914e-17
43041.png,0.22,2.7755575615628914e-17
43042.png,0.22,2.7755575615628914e-17
43043.png,0.22,2.7755575615628914e-17
43044.png,0.22,2.7755575615628914e-17
43045.png,0.22,2.7755575615628914e-17
43046.png,0.22,2.7755575615628914e-17
43047.png,0.22,2.7755575615628914e-17
43048.png,0.22,2.7755575615628914e-17
43049.png,0.22,-0.049999999999999975
43050.png,0.22,-0.049999999999999975
43051.png,0.22,-0.049999999999999975
43052.png,0.22,-0.09999999999999998
43053.png,0.22,-0.09999999999999998
43054.png,0.22,-0.09999999999999998
43055.png,0.22,-0.09999999999999998
43056.png,0.22,-0.09999999999999998
43057.png,0.22,-0.09999999999999998
43058.png,0.22,-0.09999999999999998
43059.png,0.22,-0.09999999999999998
43060.png,0.22,-0.09999999999999998
43061.png,0.22,-0.09999999999999998
43062.png,0.22,-0.09999999999999998
43063.png,0.22,-0.09999999999999998
43064.png,0.22,-0.09999999999999998
43065.png,0.22,-0.09999999999999998
43066.png,0.22,-0.14999999999999997
43067.png,0.22,-0.14999999999999997
43068.png,0.22,-0.14999999999999997
43069.png,0.22,-0.14999999999999997
43070.png,0.22,-0.19999999999999996
43071.png,0.22,-0.19999999999999996
43072.png,0.22,-0.19999999999999996
43073.png,0.22,-0.19999999999999998
43074.png,0.22,-0.19999999999999998
43075.png,0.22,-0.19999999999999998
43076.png,0.22,-0.19999999999999998
43077.png,0.22,-0.19999999999999998
43078.png,0.22,-0.19999999999999998
43079.png,0.22,-0.19999999999999998
43080.png,0.22,-0.19999999999999998
43081.png,0.22,-0.19999999999999998
43082.png,0.22,-0.19999999999999998
43083.png,0.22,-0.19999999999999998
43084.png,0.22,-0.19999999999999998
43085.png,0.22,-0.19999999999999998
43086.png,0.22,-0.19999999999999998
43087.png,0.22,-0.19999999999999998
43088.png,0.22,-0.19999999999999998
43089.png,0.22,-0.19999999999999998
43090.png,0.22,-0.19999999999999998
43091.png,0.22,-0.19999999999999998
43092.png,0.22,-0.19999999999999998
43093.png,0.22,-0.19999999999999998
43094.png,0.22,-0.19999999999999998
43095.png,0.22,-0.19999999999999998
43096.png,0.22,-0.19999999999999998
43097.png,0.22,-0.19999999999999998
43098.png,0.22,-0.19999999999999998
43099.png,0.22,-0.19999999999999998
43100.png,0.22,-0.19999999999999998
43101.png,0.22,-0.19999999999999998
43102.png,0.22,-0.19999999999999998
43103.png,0.22,-0.19999999999999998
43104.png,0.22,-0.19999999999999998
43105.png,0.22,-0.19999999999999998
43106.png,0.22,-0.19999999999999998
43107.png,0.22,-0.19999999999999998
43108.png,0.22,-0.19999999999999998
43109.png,0.22,-0.19999999999999998
43110.png,0.22,-0.19999999999999998
43111.png,0.22,-0.19999999999999998
43112.png,0.22,-0.14999999999999997
43113.png,0.22,-0.14999999999999997
43114.png,0.22,-0.14999999999999997
43115.png,0.22,-0.09999999999999998
43116.png,0.22,-0.09999999999999998
43117.png,0.22,-0.09999999999999998
43118.png,0.22,-0.09999999999999998
43119.png,0.22,-0.09999999999999998
43120.png,0.22,-0.09999999999999998
43121.png,0.22,-0.09999999999999998
43122.png,0.22,-0.09999999999999998
43123.png,0.22,-0.09999999999999998
43124.png,0.22,-0.09999999999999998
43125.png,0.22,-0.09999999999999998
43126.png,0.22,-0.09999999999999998
43127.png,0.22,-0.09999999999999998
43128.png,0.22,-0.09999999999999998
43129.png,0.22,-0.09999999999999998
43130.png,0.22,-0.09999999999999998
43131.png,0.22,-0.09999999999999998
43132.png,0.22,-0.09999999999999998
43133.png,0.22,-0.09999999999999998
43134.png,0.22,-0.09999999999999998
43135.png,0.22,-0.09999999999999998
43136.png,0.22,-0.09999999999999998
43137.png,0.22,-0.09999999999999998
43138.png,0.22,-0.09999999999999998
43139.png,0.22,-0.09999999999999998
43140.png,0.22,-0.09999999999999998
43141.png,0.22,-0.09999999999999998
43142.png,0.22,-0.09999999999999998
43143.png,0.22,-0.09999999999999998
43144.png,0.22,-0.09999999999999998
43145.png,0.22,-0.09999999999999998
43146.png,0.22,-0.09999999999999998
43147.png,0.22,-0.09999999999999998
43148.png,0.22,-0.09999999999999998
43149.png,0.22,-0.09999999999999998
43150.png,0.22,-0.09999999999999998
43151.png,0.22,-0.09999999999999998
43152.png,0.22,-0.09999999999999998
43153.png,0.22,-0.09999999999999998
43154.png,0.22,-0.09999999999999998
43155.png,0.22,-0.09999999999999998
43156.png,0.22,-0.09999999999999998
43157.png,0.22,-0.09999999999999998
43158.png,0.22,-0.09999999999999998
43159.png,0.22,-0.09999999999999998
43160.png,0.22,-0.09999999999999998
43161.png,0.22,-0.09999999999999998
43162.png,0.22,-0.09999999999999998
43163.png,0.22,-0.09999999999999998
43164.png,0.22,-0.09999999999999998
43165.png,0.22,-0.09999999999999998
43166.png,0.22,-0.09999999999999998
43167.png,0.22,-0.14999999999999997
43168.png,0.22,-0.14999999999999997
43169.png,0.22,-0.14999999999999997
43170.png,0.22,-0.19999999999999996
43171.png,0.22,-0.19999999999999996
43172.png,0.22,-0.19999999999999996
43173.png,0.22,-0.19999999999999998
43174.png,0.22,-0.19999999999999998
43175.png,0.22,-0.19999999999999998
43176.png,0.22,-0.19999999999999998
43177.png,0.22,-0.19999999999999998
43178.png,0.22,-0.19999999999999998
43179.png,0.22,-0.19999999999999998
43180.png,0.22,-0.19999999999999998
43181.png,0.22,-0.19999999999999998
43182.png,0.22,-0.19999999999999998
43183.png,0.22,-0.19999999999999998
43184.png,0.22,-0.19999999999999998
43185.png,0.22,-0.19999999999999998
43186.png,0.22,-0.19999999999999998
43187.png,0.22,-0.14999999999999997
43188.png,0.22,-0.14999999999999997
43189.png,0.22,-0.14999999999999997
43190.png,0.22,-0.14999999999999997
43191.png,0.22,-0.09999999999999998
43192.png,0.22,-0.09999999999999998
43193.png,0.22,-0.09999999999999998
43194.png,0.22,-0.09999999999999998
43195.png,0.22,-0.09999999999999998
43196.png,0.22,-0.09999999999999998
43197.png,0.22,-0.09999999999999998
43198.png,0.22,-0.09999999999999998
43199.png,0.22,-0.09999999999999998
43200.png,0.22,-0.09999999999999998
43201.png,0.22,-0.09999999999999998
43202.png,0.22,-0.09999999999999998
43203.png,0.22,-0.09999999999999998
43204.png,0.22,-0.09999999999999998
43205.png,0.22,-0.09999999999999998
43206.png,0.22,-0.09999999999999998
43207.png,0.22,-0.09999999999999998
43208.png,0.22,-0.09999999999999998
43209.png,0.22,-0.09999999999999998
43210.png,0.22,-0.09999999999999998
43211.png,0.22,-0.09999999999999998
43212.png,0.22,-0.09999999999999998
43213.png,0.22,-0.09999999999999998
43214.png,0.22,-0.09999999999999998
43215.png,0.22,-0.09999999999999998
43216.png,0.22,-0.09999999999999998
43217.png,0.22,-0.09999999999999998
43218.png,0.22,-0.09999999999999998
43219.png,0.22,-0.09999999999999998
43220.png,0.22,-0.09999999999999998
43221.png,0.22,-0.09999999999999998
43222.png,0.22,-0.09999999999999998
43223.png,0.22,-0.09999999999999998
43224.png,0.22,-0.09999999999999998
43225.png,0.22,-0.09999999999999998
43226.png,0.22,-0.09999999999999998
43227.png,0.22,-0.09999999999999998
43228.png,0.22,-0.09999999999999998
43229.png,0.22,-0.09999999999999998
43230.png,0.22,-0.09999999999999998
43231.png,0.22,-0.09999999999999998
43232.png,0.22,-0.09999999999999998
43233.png,0.22,-0.09999999999999998
43234.png,0.22,-0.09999999999999998
43235.png,0.22,-0.09999999999999998
43236.png,0.22,-0.09999999999999998
43237.png,0.22,-0.09999999999999998
43238.png,0.22,-0.09999999999999998
43239.png,0.22,-0.09999999999999998
43240.png,0.22,-0.09999999999999998
43241.png,0.22,-0.09999999999999998
43242.png,0.22,-0.09999999999999998
43243.png,0.22,-0.049999999999999975
43244.png,0.22,-0.049999999999999975
43245.png,0.22,-0.049999999999999975
43246.png,0.22,2.7755575615628914e-17
43247.png,0.22,2.7755575615628914e-17
43248.png,0.22,2.7755575615628914e-17
43249.png,0.22,2.7755575615628914e-17
43250.png,0.22,2.7755575615628914e-17
43251.png,0.22,2.7755575615628914e-17
43252.png,0.22,2.7755575615628914e-17
43253.png,0.22,2.7755575615628914e-17
43254.png,0.22,2.7755575615628914e-17
43255.png,0.22,2.7755575615628914e-17
43256.png,0.22,2.7755575615628914e-17
43257.png,0.22,2.7755575615628914e-17
43258.png,0.22,2.7755575615628914e-17
43259.png,0.22,2.7755575615628914e-17
43260.png,0.22,2.7755575615628914e-17
43261.png,0.22,2.7755575615628914e-17
43262.png,0.22,2.7755575615628914e-17
43263.png,0.22,2.7755575615628914e-17
43264.png,0.22,2.7755575615628914e-17
43265.png,0.22,2.7755575615628914e-17
43266.png,0.22,2.7755575615628914e-17
